Name,Title,aiconalt,View,State,View1,asizebase
Vinod bharti,very nice and uniq design,5.0 out of 5 stars,"Reviewed in India on March 10, 2021",Verified Purchase,osam,One person found this helpful
RAMESHWAR,Quality less product,1.0 out of 5 stars,"Reviewed in India on September 27, 2021",Verified Purchase,"Purchased in July, in two months jars are not working and there is no proper response from customer care.",
Keerthisuresh,Good,5.0 out of 5 stars,"Reviewed in India on July 18, 2020",Verified Purchase,Noise is high other than that very good.,One person found this helpful
T. VINAY KUMAR,Wonderful product,5.0 out of 5 stars,"Reviewed in India on April 26, 2021",Verified Purchase,Wonderful product. Premium design. Simply outstanding.,One person found this helpful
Partha,Lovely product,5.0 out of 5 stars,"Reviewed in India on August 24, 2019",Verified Purchase,This product has all the future.wish the service will be convenient when servicing time.,One person found this helpful
Praveen K R,Parts missing,1.0 out of 5 stars,"Reviewed in India on November 24, 2021",Verified Purchase,Few parts missing,One person found this helpful
surya,Good,5.0 out of 5 stars,"Reviewed in India on August 23, 2019",Verified Purchase,Working,One person found this helpful
SUDARSANAN.P,good item,5.0 out of 5 stars,"Reviewed in India on September 23, 2019",Verified Purchase,like,One person found this helpful
Baskaran V.,Awesome product. Atta kneading can't get any easier,5.0 out of 5 stars,"Reviewed in India on February 20, 2018",Verified Purchase,I have been using it for a few months now. Awesome product. Atta kneading can't get any easier.,One person found this helpful
Shridhar N B,Cheep quality and High cost,1.0 out of 5 stars,"Reviewed in India on January 31, 2021",Verified Purchase,"Worst product by preethi, that too costly compare to peers",One person found this helpful
Reviewer,Extremely good product,5.0 out of 5 stars,"Reviewed in India on December 11, 2020",Verified Purchase,"Really liked it, has so many different functions and the ease of use",One person found this helpful
Uday Shankar,Powerfull blender,4.0 out of 5 stars,"Reviewed in India on December 28, 2018",Verified Purchase,Two things about this product which I dislike are the NOISE it causes while operating and it's not suitable for juicing carrots.,
Ragul chakravarthy,Awesome,5.0 out of 5 stars,"Reviewed in India on March 11, 2020",Verified Purchase,Best in Mixer value for money and features are super,One person found this helpful
Durga,Five Stars,3.0 out of 5 stars,"Reviewed in India on July 12, 2018",Verified Purchase,"While making dough in the food processor, it stopped working suddenly.",
Harshal,Great product 👌,5.0 out of 5 stars,"Reviewed in India on March 6, 2021",Verified Purchase,"Great product 👍
Easy to handle and useful in daily task",One person found this helpful
Gauri,Very good product,4.0 out of 5 stars,"Reviewed in India on March 9, 2022",Verified Purchase,Amazing,
PURNA CHANDRA RAO,Very noisy but working good,4.0 out of 5 stars,"Reviewed in India on August 25, 2021",Verified Purchase,Very noisy but working good,
O v suresh,Replacement or refund,2.0 out of 5 stars,"Reviewed in India on June 17, 2020",Verified Purchase,The product is not working properly. Replace it immediately. Or refund the amount to my account.,One person found this helpful
Amazon Customer,Good,4.0 out of 5 stars,"Reviewed in India on August 2, 2019",Verified Purchase,Noise is too much otherwise good product,One person found this helpful
Sinny Kumari,Lots of attachments but very few useful,3.0 out of 5 stars,"Reviewed in India on July 28, 2019",Verified Purchase,Watermelon juicer looks nice in videos but a lot of headache to use/clean. Also the slicer doesn't have multiple thickness options.,
Pramod Srinivas,Good product,5.0 out of 5 stars,"Reviewed in India on February 5, 2020",Verified Purchase,I gave 5 stars for noise level it is very noisy. Other than that overall good product,One person found this helpful
Joe,Good one,5.0 out of 5 stars,"Reviewed in India on May 23, 2021",Verified Purchase,Good one,One person found this helpful
Kusuma L,Must buy,5.0 out of 5 stars,"Reviewed in India on June 22, 2021",Verified Purchase,Loved it....its so durable,One person found this helpful
Amazon Customer,more noise,2.0 out of 5 stars,"Reviewed in India on June 23, 2020",Verified Purchase,"when running mixie , making lot of noise, .",
Shimmeer Kassim,too much Noise,3.0 out of 5 stars,"Reviewed in India on June 20, 2021",Verified Purchase,"too much noise and material is made of weak plastic,consume more electricity",
Amol,Did not come with instruction manual,2.0 out of 5 stars,"Reviewed in India on July 8, 2019",Verified Purchase,"I ordered this , but did not get instruction manual and any other documents .
Very difficult to use it as no instruction manual",
Hameed,Not bad,3.0 out of 5 stars,"Reviewed in India on January 29, 2021",Verified Purchase,Not bad,One person found this helpful
Jeenath,Unhappy as it is not in working condition,1.0 out of 5 stars,"Reviewed in India on November 2, 2019",Verified Purchase,"Bought this product in Sep 2019, spin wheel is broken out while operating it.

Damaged Product was delivered as admitted by service agent and he fixed after delivery last year.",
Neha,Good product.. I am very happy with the product .. all in one..,5.0 out of 5 stars,"Reviewed in India on June 10, 2021",Verified Purchase,Jars design is really good.,One person found this helpful
Dinesh,Product having issues after within 1 month,1.0 out of 5 stars,"Reviewed in India on November 4, 2020",Verified Purchase,Product having issues after within 1 month,
UmaSankar,Super product,5.0 out of 5 stars,"Reviewed in India on November 1, 2018",Verified Purchase,"Super product, but noise level bit high..
Very useful.",One person found this helpful
Sandeep,Buy it.,5.0 out of 5 stars,"Reviewed in India on October 23, 2017",Verified Purchase,Love to use this product especially kneading and slicing and Your diet will definitely improve after buying this :),2 people found this helpful
Vikram,Too noisy,2.0 out of 5 stars,"Reviewed in India on June 7, 2021",Verified Purchase,"Stuff is good , but it as extreme noise , entire house will shake with noise",
Ashutosh Goel,No Warranty for Online Purchase,1.0 out of 5 stars,"Reviewed in India on May 28, 2020",Verified Purchase,No Warranty,
Hari N.,Good product,5.0 out of 5 stars,"Reviewed in India on September 22, 2018",Verified Purchase,Amazing product. Cuts veggies in no time. Reliable much much better than do all. Atta kneading is also easy.,One person found this helpful
Aparna,Good.. Bought it second time..,5.0 out of 5 stars,"Reviewed in India on August 12, 2019",Verified Purchase,Good .,2 people found this helpful
None,Toooo much noise,2.0 out of 5 stars,"Reviewed in India on November 20, 2021",Verified Purchase,Tooooo much noise,
Amazon Customer,Overall Good but bit noisy compare to other processors,4.0 out of 5 stars,"Reviewed in India on July 1, 2019",Verified Purchase,Overall Good but bit noisy compare to other processors,One person found this helpful
VRU,Good product,5.0 out of 5 stars,"Reviewed in India on November 2, 2018",Verified Purchase,I am happy with the purchase....,One person found this helpful
Akram,Good,3.0 out of 5 stars,"Reviewed in India on May 30, 2021",Verified Purchase,Product is very good but lid opens if we are not holding tight,
Amazon Customer,Quality is excellent and can do anything and everything on this,5.0 out of 5 stars,"Reviewed in India on October 3, 2020",Verified Purchase,Assembled well and quality is superb,One person found this helpful
Narendran,Worst product from Amazon,1.0 out of 5 stars,"Reviewed in India on September 6, 2020",Verified Purchase,I have had a bad experience using this product. It is making so much of noise and parts are not worthy,
Ashish Pasi,Multipurpose Processor or blender,5.0 out of 5 stars,"Reviewed in India on July 24, 2019",Verified Purchase,My wife is happy about the product. Easy to use and good product for a long time to go.,One person found this helpful
Abhilash R,Value of money performance,5.0 out of 5 stars,"Reviewed in India on June 30, 2019",Verified Purchase,Good performance,One person found this helpful
Narasimha,Worth your money,5.0 out of 5 stars,"Reviewed in India on August 25, 2020",Verified Purchase,"It's quite compact, noise level of the product s lesser than other brands.. Worthy for the money",One person found this helpful
pratik,🙏,5.0 out of 5 stars,"Reviewed in India on February 12, 2021",Verified Purchase,🙏,One person found this helpful
krishna,Very useful item,5.0 out of 5 stars,"Reviewed in India on June 2, 2021",Verified Purchase,Easy to use,One person found this helpful
Sreekiran A R,Great product!!,4.0 out of 5 stars,"Reviewed in India on September 2, 2021",Verified Purchase,"Amazing features.... except the loud noise, working is perfect!",
Milky,Good product.,5.0 out of 5 stars,"Reviewed in India on September 15, 2020",Verified Purchase,Good product. Easy to use and kitchen weapon.,One person found this helpful
Shashank Upadhye,Great product,5.0 out of 5 stars,"Reviewed in India on September 1, 2019",Verified Purchase,"Easy to use.. hope if necessary, customer service is also good!!",One person found this helpful
Gopa Kambagiri Swamy,Good Product,4.0 out of 5 stars,"Reviewed in India on October 1, 2019",Verified Purchase,Its good Product. But price is high,
Amazon Customer,Go for it,5.0 out of 5 stars,"Reviewed in India on December 8, 2018",Verified Purchase,"Bit noisy, else all are good ... Tried atta kneading ... struggling a bit",One person found this helpful
SyedRasul,Very nice,5.0 out of 5 stars,"Reviewed in India on May 26, 2019",Verified Purchase,Best product,One person found this helpful
Vinod K,Worst product. Quality of is very worst.,2.0 out of 5 stars,"Reviewed in India on May 13, 2022",Verified Purchase,"Noise high, quality for jar are worst.",
Shikha Seth,Good performance,5.0 out of 5 stars,"Reviewed in India on October 4, 2019",Verified Purchase,Very good performance,One person found this helpful
Mohammad Zubair,Good product,4.0 out of 5 stars,"Reviewed in India on June 12, 2021",Verified Purchase,"Good product, but price little high.  Same category available in the market on around 6000 rupees",
Mohanraj A,Low quality material,3.0 out of 5 stars,"Reviewed in India on July 20, 2021",Verified Purchase,"Low quality material used. If jar cap fell down, sure it will break. It's just low quality plastic.",
Amazon Customer,Product wise no compliant and model awesome.. but only with product i received seems ...,4.0 out of 5 stars,"Reviewed in India on February 14, 2018",Verified Purchase,Product wise no compliant and model awesome .. but only with product i received seems like dull finishing (like used  hope it eas not used ) . However technically everything is fine.,One person found this helpful
Syed Hussain,It is Not Black / Light Grey - It is not fully black or Grey They are making fool in the colour,2.0 out of 5 stars,"Reviewed in India on September 8, 2018",Verified Purchase,The Product durability is good we have to learn much to use the mixer. The amazon itself is making fool of customer that it is apni dukan - Amazon sirf Amazon ki dukan hai Apni Nahi.,
Nandakishore,Five Stars,5.0 out of 5 stars,"Reviewed in India on November 13, 2017",Verified Purchase,"Like this product.......has made work easier n faster....easy to make salads ,cut vegies,n make drinks..
....worth the cost ......but got it for 11000 around 5 months ago",3 people found this helpful
