Name,Title,aiconalt,View,State,View1,asizebase
arti,Very light quality,3.0 out of 5 stars,"Reviewed in India on March 19, 2021",Verified Purchase,"blender jar is leaking from bottom after few uses. Unstable base unit, shakes a lot inspite of suction cups. Steel is very thin. Ok for occasional use, not heavy duty.",
Sanish S,Waste of Time,2.0 out of 5 stars,"Reviewed in India on August 7, 2021",Verified Purchase,Jar is too small and build quality is not good. I decide to return it the moment i unboxed the order. Its just waste of time.,
Ved Shangle,Makes too much noise as if something is loose in the jars or there is coupler mismatch.,4.0 out of 5 stars,"Reviewed in India on June 30, 2021",Verified Purchase,"Performance is good, but excessive noise and vibration. Using it for very minor blending or grinding purposes for two persons only.",
VK Sr,utter disappointment,1.0 out of 5 stars,"Reviewed in India on January 26, 2020",Verified Purchase,disappointed twice. purchased it for previous good experience with philips products but it seems they don't make this product in good shape at all. first time the lid of chutney jar was defective and the second time lid of dry grinder was defective. not recommended at all.,2 people found this helpful
R K Das,Very Good Product !!!,5.0 out of 5 stars,"Reviewed in India on July 8, 2022",Verified Purchase,Found it very handy and comfortable to use this product. Does the work nicely and easy to handle. Must go for it!!! Thanks Amazon!!!,
Abhishek Kumar Rai,Small but powerful,4.0 out of 5 stars,"Reviewed in India on June 18, 2020",Verified Purchase,"Pros
It's very compact, takes less space, powerful motor, db( noise) level is quite low.
Cons
Build quality of the product & the jar is ok.
Weird noise only form 1L jar asif it is touching the surface while using.

P.S. : I have asked for a replacement because of a missing gasket for 1L jar.",One person found this helpful
VM,DO NOT BUY,1.0 out of 5 stars,"Reviewed in India on May 15, 2020",Verified Purchase,"This is an atrocious piece of machinery. Extremely noisy, the attachments don’t work properly and the best part - this seller and Amazon combine to not offer a refund policy. They’ll only replace with the same model. Avoid at all costs. But another model, and from another seller. Amazon will be of zero help, as we have just found much to our surprise, in helping get a refund so that we may buy another mixer grinder",
Amazon customer ,Very noisy and low quality thin jars,2.0 out of 5 stars,"Reviewed in India on September 26, 2021",Verified Purchase,"We can grind only very small quantity when using smallest jar. All jars are very delicate and thin. Very noisy and vibration makes us scared at first use. Bought this one because it's a Philips product. But now totally disappointed with the brand.
Please don't buy this model",
Uday G Phal,Noise level needs to be reduced. It's annoying,4.0 out of 5 stars,"Reviewed in India on June 5, 2022",Verified Purchase,Noise level is too high. We had Philips silent mixer and when compared it disturbs.,
Chandrachur Chakravarti ,Philips 7756 & 750 Watt mixer-grinder review,5.0 out of 5 stars,"Reviewed in India on August 21, 2019",Verified Purchase,"Giving review after using the model. Very effective to mix & grind your daily kitchen needs with its powerful motor quickly. Because of simple design & lightweight, it's easy to use & clean as well. Noise is a bit high, however considering the powerful motor, we may ignore the same. Very worthy buy & family is happy.",One person found this helpful
Sanjay Kumar Singhania,Not very successful,5.0 out of 5 stars,"Reviewed in India on June 1, 2021",Verified Purchase,Good but too noisy.  Upper lid tends to come out if not tightly hold by hand to lock position. In middle & bigger both the jars the ingredients does not easily gets grinded.,
Asif Wasif,Utter disappointment,2.0 out of 5 stars,"Reviewed in India on June 12, 2022",Verified Purchase,"Utter disappointment. Something (mostly fastener or extra material) kept loose inside the mixer, making rattling noise. This will surely cause functional problem later on. Now unable to return the faulty item. Not expected from such a good brand, Philips.",
Ishu,Not a good product,1.0 out of 5 stars,"Reviewed in India on July 8, 2021",Verified Purchase,Useless product. The motor is not at all effective. The lids are so loose that many times chutney has splashed on my face. Not recommended at all.,
George Mathew,Blades had too much play and loose and also too much sound.,3.0 out of 5 stars,"Reviewed in India on October 7, 2021",Verified Purchase,All the jar blades are loose and play is high. Too much sound also. Not as expected. Your conditions for return is not good.,
MD SHAKIL AHAMED,Jar Damage in 15 days only very poor quality,1.0 out of 5 stars,"Reviewed in India on July 18, 2022",Verified Purchase,Video Player is loading.,
Amazon Customer,Pathetic product and pathetic amazon customer ser ice,1.0 out of 5 stars,"Reviewed in India on May 26, 2021",Verified Purchase,"Third class product. MAKING HUGE noice. Called customer care and they are really use less and not helping to return the product. Had couple of bad experiences with Amazon products.

From now on, my foot to Amazon",One person found this helpful
Shraddha,Trips all the time!,1.0 out of 5 stars,"Reviewed in India on July 12, 2021",Verified Purchase,"It trips all the time and we have to press the red reset button, wait for few mins and then start again. Even grinding small things like chutney is a challenge. Purchased in Feb this year and it's turning out to be a bad purchase.",
yug,Deduction of money while refund,1.0 out of 5 stars,"Reviewed in India on November 4, 2020",Verified Purchase,I ordered this product. The lid wasn't fitting the jar so had to return. I returned each item as it is. The pick up guy checked and was satisfied of everything and now while issuing my refund they have deducted my amount. Worst feedback.,One person found this helpful
Varun Jain,Low capacity and ineffective jar lids,1.0 out of 5 stars,"Reviewed in India on June 15, 2020",Verified Purchase,"The capacity of the bowls mentioned is just the space in it, grinding capacity of largest bowl is also 0.6L only. Both the liquids and powder oos out of the bowl during grinding as the lid gaskets of bowls are of no use.",
Avadhut,Very good buy,4.0 out of 5 stars,"Reviewed in India on August 23, 2020",Verified Purchase,"Excellent product over-all.

Only thing the base of mixer could have been more classy . It normal rubber material which does not go well with this product.
Apart from that easy to use and maintain.",
niraj,Go Ahead...BUY,4.0 out of 5 stars,"Reviewed in India on May 30, 2020",Verified Purchase,"In short "" Go Ahead, BUY""

Product is really good. Powerful motor. Good design. Looks really durable and reliable.

Rs. 3500-4000 is decent price for such great product.

Go ahead. You can buy it. Motor is really powerful.

My mother has really liked the product.",
Roopa Amith,mixer grinder as its defective and used,1.0 out of 5 stars,"Reviewed in India on May 27, 2021",Verified Purchase,Received the item without a gasket for one of the jars. When asked for replacement I received an used mixer with all the jars and the mixer dumped in a box without any wrapping. Did not expect this kind of service by Amazon. Very disappointed,One person found this helpful
Irshad Sheikh,Blades are not sharp.,1.0 out of 5 stars,"Reviewed in India on January 8, 2019",Verified Purchase,"I am disappointed with the product. Blades of all three jars are fixed and are completely blunt. All the mixing and grinding will require a lot of force. You cannot ever use this to chop anything. As we used to in our older mixer where you could by running the mixer a few seconds.

I am not sure if this is by design or flaw in the product i received. I am returning it anyways.",
